ocel:eid,ocel:activity,ocel:timestamp,Actor,ocel:type:ocel:oid
1290,patch,2017-04-13 00:34:00,asf github,['change']
1291,close,2017-04-13 00:34:00,asf github,['change']
1292,pull,2017-04-13 00:34:00,asf github,['igarashitm']
1293,request,2017-04-13 00:34:00,asf github,['pull']
1294,make,2017-04-13 00:34:00,asf github,['pull']
1295,commit,2017-04-13 00:34:00,asf github,['request']
1296,commit,2017-04-13 00:34:00,asf github,['request']
1297,close,2017-04-13 00:34:00,asf github,['change']
1298,commit,2017-04-13 00:34:00,asf github,['request']
1299,pull,2017-04-13 06:55:00,asf github,['igarashitm']
1300,request,2017-04-13 06:55:00,asf github,['pull']
1301,pull,,asf github,['igarashitm']
1302,request,,asf github,['pull']
1303,create,2017-04-13 07:57:00,zoran regvart,['summary']
1304,affect,2017-04-13 07:57:00,zoran regvart,['component']
1305,take,2017-04-13 07:57:00,zoran regvart,['specification']
1306,fix,2017-04-13 11:07:00,zoran regvart,['resolution']
1307,fix,,zoran regvart,['resolution']
1308,use,2017-04-13 08:29:00,claus ibsen,['summary']
1309,fix,2017-04-13 08:29:00,claus ibsen,['component']
1310,see,2017-04-13 11:29:00,claus ibsen,['component']
1311,pull,2017-04-14 08:43:00,asf github,['pull']
1312,request,2017-04-14 08:43:00,asf github,['pull']
1313,add,2017-04-14 08:43:00,asf github,['request']
1314,add,2017-04-14 08:43:00,asf github,['request']
1315,merge,2017-04-14 08:43:00,asf github,['request']
1316,pull,2017-04-14 08:43:00,asf github,['pull']
1317,request,2017-04-14 08:43:00,asf github,['pull']
1318,pull,2017-04-14 08:43:00,asf github,['pull']
1319,apply,2017-04-14 08:43:00,asf github,['review']
1320,patch,2017-04-14 08:43:00,asf github,['change']
1321,close,2017-04-14 08:43:00,asf github,['change']
1322,pull,2017-04-14 08:43:00,asf github,['pull']
1323,request,2017-04-14 08:43:00,asf github,['pull']
1324,make,2017-04-14 08:43:00,asf github,['pull']
1325,commit,2017-04-14 08:43:00,asf github,['request']
1326,commit,2017-04-14 08:43:00,asf github,['request']
1327,close,2017-04-14 08:43:00,asf github,['change']
1328,commit,2017-04-14 08:43:00,asf github,['request']
1329,add,2017-04-14 08:43:00,asf github,['request']
1330,add,2017-04-14 08:43:00,asf github,['request']
1331,pull,2017-04-18 15:05:00,asf github,['pull']
1332,request,2017-04-18 15:05:00,asf github,['pull']
1333,pull,,asf github,['pull']
1334,request,,asf github,['pull']
1335,affect,2017-04-13 15:06:00,antonin,['affect']
1336,pull,2017-04-14 07:26:00,asf github,['request']
1337,request,2017-04-14 07:26:00,asf github,['request']
1338,pull,,asf github,['request']
1339,request,,asf github,['request']
1340,use,2017-04-13 09:26:00,claus ibsen,['voting']
1341,comment,2017-04-13 09:26:00,claus ibsen,['comment']
1342,use,,claus ibsen,['voting']
1343,comment,,claus ibsen,['comment']
1344,fix,2017-04-13 09:26:00,claus ibsen,['component']
1345,fix,2017-04-13 09:26:00,claus ibsen,['component']
1346,see,2017-04-13 09:26:00,claus ibsen,['need']
1347,need,2017-04-13 09:26:00,claus ibsen,['need']
1348,update,2017-04-13 09:26:00,claus ibsen,['need']
1349,comment,2017-04-13 11:05:00,claus ibsen,['comment']
1350,work,2017-04-13 10:31:00,,['work']
1351,start,2017-04-13 13:02:00,,['order']
1352,use,2017-04-13 13:02:00,,['module']
1353,update,2017-04-13 11:37:00,claus ibsen,['summary']
1354,fix,2017-04-13 11:37:00,claus ibsen,['page']
1355,think,2017-04-27 11:39:00,,
1356,add,2017-04-27 11:39:00,,['implementation']
1357,need,2017-04-27 11:39:00,,['component']
1358,think,2017-04-27 11:53:00,claus ibsen,['need']
1359,need,2017-04-27 11:53:00,claus ibsen,['need']
1360,update,2017-04-27 11:53:00,claus ibsen,['need']
1361,comment,2017-04-27 11:55:00,claus ibsen,['comment']
1362,think,2017-04-27 11:55:00,claus ibsen,['need']
1363,need,2017-04-27 11:55:00,claus ibsen,['need']
1364,update,2017-04-27 11:55:00,claus ibsen,['need']
1365,need,2017-04-27 11:55:00,claus ibsen,['need']
1366,think,2017-04-27 11:55:00,claus ibsen,['need']
1367,need,2017-04-27 11:55:00,claus ibsen,['need']
1368,update,2017-04-27 11:55:00,claus ibsen,['need']
1369,comment,,claus ibsen,['comment']
1370,think,,claus ibsen,['need']
1371,need,,claus ibsen,['need']
1372,update,,claus ibsen,['need']
1373,need,,claus ibsen,['need']
1374,think,,claus ibsen,['need']
1375,need,,claus ibsen,['need']
1376,update,,claus ibsen,['need']
1377,fix,2017-04-13 11:42:00,camel11147,['camelsjms2']
1378,use,2017-04-13 11:42:00,camel11147,['api']
1379,fix,,camel11147,['camelsjms2']
1380,use,,camel11147,['api']
1381,fix,2017-04-13 14:28:00,atlassian jira,['ferraro']
1382,seem,2017-04-13 14:28:00,atlassian jira,['drop']
1383,work,2017-04-13 14:28:00,atlassian jira,['work']
1384,use,2017-04-13 14:36:00,claus ibsen,['example']
1385,see,2017-04-13 14:36:00,claus ibsen,['use']
1386,allow,2017-04-13 14:45:00,claus ibsen,['summary']
1387,fix,2017-04-13 14:45:00,claus ibsen,
1388,see,2017-04-13 14:45:00,claus ibsen,['background']
1389,use,2017-04-13 14:45:00,claus ibsen,['header']
1390,try,2017-04-13 14:45:00,claus ibsen,['header']
1391,make,2017-04-13 14:45:00,claus ibsen,['header']
1392,use,2017-04-13 14:45:00,claus ibsen,['header']
1393,allow,,claus ibsen,['summary']
1394,fix,,claus ibsen,
1395,see,,claus ibsen,['background']
1396,use,,claus ibsen,['header']
1397,try,,claus ibsen,['header']
1398,make,,claus ibsen,['header']
1399,use,,claus ibsen,['header']
1400,fix,2017-04-13 14:47:00,,['version']
1401,pull,2017-04-19 08:03:00,asf github,['pull']
1402,request,2017-04-19 08:03:00,asf github,['pull']
1403,pull,,asf github,['pull']
1404,request,,asf github,['pull']
1405,see,2017-04-18 07:34:00,,
1406,need,2017-04-18 07:34:00,,['ticket']
1407,add,2017-04-18 07:34:00,,['code']
1408,think,2017-04-18 07:41:00,,['tomo']
1409,need,2017-04-18 07:41:00,,['goal']
1410,add,2017-04-18 07:41:00,,['logic']
1411,fix,2017-04-18 07:41:00,,['ticket']
1412,see,2017-04-18 12:34:00,tomohisa igarashi,['nope']
1413,generate,2017-04-19 07:08:00,,['camelsolr']
1414,run,2017-04-19 07:46:00,tomohisa igarashi,['target']
1415,fix,2017-04-21 09:27:00,tomohisa igarashi,['resolution']
1416,fix,,tomohisa igarashi,['resolution']
1417,affect,2017-04-14 09:10:00,valentin tsvetkov,['component']
1418,try,2017-04-14 09:10:00,valentin tsvetkov,['valentin']
1419,make,2017-04-14 09:10:00,valentin tsvetkov,['tsvetkov']
1420,request,2017-04-14 09:10:00,valentin tsvetkov,['transfer']
1421,use,2017-04-14 09:10:00,valentin tsvetkov,['processor']
1422,get,2017-04-14 09:10:00,valentin tsvetkov,['option']
1423,warn,2017-04-14 09:10:00,valentin tsvetkov,['nettyclienttcpworker']
1424,use,2017-04-14 09:10:00,valentin tsvetkov,['processor']
1425,work,2017-04-14 09:10:00,valentin tsvetkov,['work']
1426,get,2017-04-14 09:10:00,valentin tsvetkov,['option']
1427,try,2017-04-14 09:10:00,valentin tsvetkov,['camel11151']
1428,make,2017-04-14 09:10:00,valentin tsvetkov,['description']
1429,request,2017-04-14 09:10:00,valentin tsvetkov,['transfer']
1430,use,2017-04-14 09:10:00,valentin tsvetkov,['option']
1431,get,2017-04-14 09:10:00,valentin tsvetkov,['option']
1432,warn,2017-04-14 09:10:00,valentin tsvetkov,['nettyclienttcpworker']
1433,use,2017-04-14 09:10:00,valentin tsvetkov,['option']
1434,work,2017-04-14 09:10:00,valentin tsvetkov,['work']
1435,get,2017-04-14 09:10:00,valentin tsvetkov,['option']
1436,try,2017-04-14 09:10:00,valentin tsvetkov,['camel11151']
1437,make,2017-04-14 09:10:00,valentin tsvetkov,['description']
1438,request,2017-04-14 09:10:00,valentin tsvetkov,['transfer']
1439,use,2017-04-14 09:10:00,valentin tsvetkov,['option']
1440,get,2017-04-14 09:10:00,valentin tsvetkov,['option']
1441,warn,2017-04-14 09:10:00,valentin tsvetkov,['nettyclienttcpworker']
1442,use,2017-04-14 09:10:00,valentin tsvetkov,['option']
1443,work,2017-04-14 09:10:00,valentin tsvetkov,['work']
1444,get,2017-04-14 09:10:00,valentin tsvetkov,['option']
1445,find,2017-04-14 09:15:00,valentin tsvetkov,['test']
1446,try,2017-04-14 09:15:00,valentin tsvetkov,
1447,work,2017-04-14 09:15:00,valentin tsvetkov,['content']
1448,comment,2017-04-14 09:16:00,valentin tsvetkov,['tsvetkov']
1449,find,2017-04-14 09:16:00,valentin tsvetkov,['test']
1450,try,2017-04-14 09:16:00,valentin tsvetkov,
1451,work,2017-04-14 09:16:00,valentin tsvetkov,['content']
1452,find,2017-04-14 09:16:00,valentin tsvetkov,['test']
1453,try,2017-04-14 09:16:00,valentin tsvetkov,
1454,work,2017-04-14 09:16:00,valentin tsvetkov,['content']
1455,comment,,valentin tsvetkov,['tsvetkov']
1456,find,,valentin tsvetkov,['test']
1457,try,,valentin tsvetkov,
1458,work,,valentin tsvetkov,['content']
1459,find,,valentin tsvetkov,['test']
1460,try,,valentin tsvetkov,
1461,work,,valentin tsvetkov,['content']
1462,fix,2017-04-14 13:05:00,,['fix']
1463,work,2017-04-18 07:56:00,camel10896,['work']
1464,allow,2017-04-16 07:31:00,claus ibsen,['summary']
1465,use,2017-04-16 07:31:00,claus ibsen,['camelssh']
1466,fix,2017-04-16 07:31:00,claus ibsen,['priority']
1467,see,2017-04-16 07:31:00,claus ibsen,['fix']
1468,allow,2017-04-16 07:31:00,claus ibsen,['summary']
1469,provide,2017-04-16 07:31:00,claus ibsen,['exchange']
1470,pull,2017-04-18 07:22:00,asf github,['onders86']
1471,request,2017-04-18 07:22:00,asf github,['request']
1472,set,2017-04-18 07:22:00,asf github,['request']
1473,merge,2017-04-18 07:22:00,asf github,['merge']
1474,pull,2017-04-18 07:22:00,asf github,['onders86']
1475,request,2017-04-18 07:22:00,asf github,['request']
1476,pull,2017-04-18 07:22:00,asf github,['onders86']
1477,apply,2017-04-18 07:22:00,asf github,['review']
1478,patch,2017-04-18 07:22:00,asf github,['change']
1479,close,2017-04-18 07:22:00,asf github,['change']
1480,pull,2017-04-18 07:22:00,asf github,['onders86']
1481,request,2017-04-18 07:22:00,asf github,['request']
1482,make,2017-04-18 07:22:00,asf github,['pull']
1483,commit,2017-04-18 07:22:00,asf github,['request']
1484,commit,2017-04-18 07:22:00,asf github,['request']
1485,close,2017-04-18 07:22:00,asf github,['change']
1486,commit,2017-04-18 07:22:00,asf github,['request']
1487,set,2017-04-18 07:22:00,asf github,['request']
1488,fix,2017-04-18 11:22:00,andrea cosentino,['fix']
1489,pull,2017-04-18 11:25:00,asf github,['onders86']
1490,request,2017-04-18 11:25:00,asf github,['pull']
1491,pull,,asf github,['onders86']
1492,request,,asf github,['pull']
1493,start,2017-04-18 01:35:00,tadayoshi,['camelprotobuf']
1494,fail,2017-04-18 01:35:00,tadayoshi,
1495,fix,2017-04-18 01:35:00,tadayoshi,['camelitestkaraf']
1496,affect,2017-04-18 01:36:00,tadayoshi,['version']
1497,run,2017-04-18 01:52:00,tadayoshi,['code']
1498,run,2017-04-18 01:52:00,tadayoshi,['code']
1499,run,2017-04-18 01:53:00,tadayoshi,['code']
1500,run,2017-04-18 01:53:00,tadayoshi,['code']
1501,run,2017-04-18 01:53:00,tadayoshi,['code']
1502,run,2017-04-18 01:53:00,tadayoshi,['code']
1503,fix,2017-04-18 02:25:00,tadayoshi,['dependency']
1504,send,2017-04-18 02:25:00,tadayoshi,['fix']
1505,pull,2017-04-18 02:25:00,tadayoshi,
1506,pull,2017-04-18 02:28:00,asf github,['tadayosi']
1507,request,2017-04-18 02:28:00,asf github,['request']
1508,add,2017-04-18 02:28:00,asf github,['request']
1509,merge,2017-04-18 02:28:00,asf github,['feature']
1510,pull,2017-04-18 02:28:00,asf github,['tadayosi']
1511,request,2017-04-18 02:28:00,asf github,['request']
1512,pull,2017-04-18 02:28:00,asf github,['tadayosi']
1513,apply,2017-04-18 02:28:00,asf github,['review']
1514,patch,2017-04-18 02:28:00,asf github,['change']
1515,close,2017-04-18 02:28:00,asf github,['change']
1516,pull,2017-04-18 02:28:00,asf github,['tadayosi']
1517,request,2017-04-18 02:28:00,asf github,['request']
1518,make,2017-04-18 02:28:00,asf github,['pull']
1519,commit,2017-04-18 02:28:00,asf github,['request']
1520,commit,2017-04-18 02:28:00,asf github,['request']
1521,close,2017-04-18 02:28:00,asf github,['change']
1522,commit,2017-04-18 02:28:00,asf github,['request']
1523,add,2017-04-18 02:28:00,asf github,['request']
1524,pull,2017-04-18 06:47:00,asf github,['pull']
1525,request,2017-04-18 06:47:00,asf github,['pull']
1526,affect,2017-04-18 07:04:00,claus ibsen,['type']
1527,fix,2017-04-18 07:04:00,claus ibsen,['test']
1528,run,2017-04-18 07:04:00,claus ibsen,['error']
1529,run,2017-04-18 07:04:00,claus ibsen,['error']
1530,run,2017-04-18 07:04:00,claus ibsen,['error']
1531,take,2017-04-18 07:42:00,claus ibsen,['wonder']
1532,fail,2017-04-18 09:31:00,,['build']
1533,try,2017-04-18 09:31:00,,['test']
1534,fix,2017-04-18 07:54:00,atlassian jira,['priority']
1535,use,2017-04-18 07:54:00,atlassian jira,['thing']
1536,use,2017-04-18 07:54:00,atlassian jira,['thing']
1537,set,2017-04-18 07:54:00,atlassian jira,['thing']
1538,use,2017-04-18 07:54:00,atlassian jira,['thing']
1539,set,2017-04-18 07:54:00,atlassian jira,['thing']
1540,use,2017-04-18 07:54:00,atlassian jira,['thing']
1541,get,2017-04-18 07:54:00,atlassian jira,['put']
1542,add,2017-04-18 08:11:00,andrea cosentino,['summary']
1543,fix,2017-04-18 08:11:00,andrea cosentino,['priority']
1544,add,,andrea cosentino,['summary']
1545,fix,,andrea cosentino,['priority']
1546,add,2017-04-18 08:17:00,andrea cosentino,['summary']
1547,fix,2017-04-18 08:17:00,andrea cosentino,['priority']
1548,add,,andrea cosentino,['summary']
1549,fix,,andrea cosentino,['priority']
1550,add,2017-04-18 08:19:00,andrea cosentino,['summary']
1551,fix,2017-04-18 08:19:00,andrea cosentino,['priority']
1552,add,,andrea cosentino,['summary']
1553,fix,,andrea cosentino,['priority']
1554,add,2017-04-18 08:21:00,andrea cosentino,['summary']
1555,fix,2017-04-18 08:21:00,andrea cosentino,['priority']
1556,add,,andrea cosentino,['summary']
1557,fix,,andrea cosentino,['priority']
1558,seem,2017-04-18 08:57:00,,['change']
1559,fix,2017-04-18 08:59:00,andrea cosentino,['fix']
1560,fix,2017-04-18 08:59:00,claus ibsen,['priority']
1561,allow,2017-04-18 10:18:00,atlassian jira,['service']
1562,use,2017-04-18 10:18:00,atlassian jira,['call']
1563,implement,2017-04-18 10:18:00,atlassian jira,['component']
1564,fix,2017-04-18 10:18:00,atlassian jira,['burgazzoli']
1565,work,2017-04-18 11:58:00,,['work']
1566,add,2017-04-18 12:14:00,claus ibsen,['summary']
1567,fix,2017-04-18 12:14:00,claus ibsen,['example']
1568,add,2017-04-18 12:14:00,claus ibsen,['summary']
1569,add,,claus ibsen,['summary']
1570,fix,,claus ibsen,['example']
1571,add,,claus ibsen,['summary']
1572,add,2017-04-18 13:15:00,zoran regvart,['summary']
1573,add,2017-04-18 13:15:00,zoran regvart,['summary']
1574,fix,2017-04-18 13:17:00,zoran regvart,['resolution']
1575,add,2017-04-18 14:19:00,zoran regvart,['summary']
1576,fix,2017-04-19 09:46:00,zoran regvart,['resolution']
1577,fix,,zoran regvart,['resolution']
1578,add,2017-04-18 14:22:00,zoran regvart,['summary']
1579,fix,2017-04-18 14:40:00,zoran regvart,['resolution']
1580,do,2017-04-19 07:05:00,claus ibsen,
1581,think,2017-04-19 07:05:00,claus ibsen,['timestamp']
1582,think,2017-04-18 21:13:00,lyuben milev,['oneoneoneone']
1583,think,2017-04-18 21:15:00,zoran regvart,['default']
1584,need,2017-04-18 21:15:00,zoran regvart,['line']
1585,set,2017-04-18 21:15:00,zoran regvart,['initialdelay']
1586,fail,2017-04-18 21:15:00,zoran regvart,['test']
1587,see,2017-04-18 21:15:00,zoran regvart,
1588,fix,2017-04-18 21:18:00,andrea cosentino,['thanks']
1589,try,2017-04-19 08:01:00,john poth,
1590,pull,2017-04-19 10:33:00,asf github,['pull']
1591,request,2017-04-19 10:33:00,asf github,['pull']
1592,make,2017-04-19 10:33:00,asf github,['request']
1593,work,2017-04-19 10:33:00,asf github,['camelpackagemavenplugin']
1594,merge,2017-04-19 10:33:00,asf github,['pull']
1595,pull,2017-04-19 10:33:00,asf github,['pull']
1596,request,2017-04-19 10:33:00,asf github,['pull']
1597,pull,2017-04-19 10:33:00,asf github,['pull']
1598,apply,2017-04-19 10:33:00,asf github,['review']
1599,patch,2017-04-19 10:33:00,asf github,['change']
1600,close,2017-04-19 10:33:00,asf github,['change']
1601,pull,2017-04-19 10:33:00,asf github,['pull']
1602,request,2017-04-19 10:33:00,asf github,['pull']
1603,make,2017-04-19 10:33:00,asf github,['request']
1604,commit,2017-04-19 10:33:00,asf github,['request']
1605,commit,2017-04-19 10:33:00,asf github,['request']
1606,close,2017-04-19 10:33:00,asf github,['change']
1607,commit,2017-04-19 10:33:00,asf github,['request']
1608,make,2017-04-19 10:33:00,asf github,['request']
1609,work,2017-04-19 10:33:00,asf github,['camelpackagemavenplugin']
1610,pull,2017-04-19 10:52:00,asf github,['pull']
1611,request,2017-04-19 10:52:00,asf github,['pull']
1612,work,2017-04-19 11:00:00,zoran regvart,['work']
1613,pull,2017-04-20 09:21:00,asf github,['pull']
1614,request,2017-04-20 09:21:00,asf github,['pull']
1615,make,2017-04-20 09:21:00,asf github,['request']
1616,work,2017-04-20 09:21:00,asf github,['camelpackagemavenplugin']
1617,take,2017-04-20 09:21:00,asf github,['take']
1618,merge,2017-04-20 09:21:00,asf github,['request']
1619,pull,2017-04-20 09:21:00,asf github,['pull']
1620,request,2017-04-20 09:21:00,asf github,['pull']
1621,pull,2017-04-20 09:21:00,asf github,['pull']
1622,apply,2017-04-20 09:21:00,asf github,['review']
1623,patch,2017-04-20 09:21:00,asf github,['change']
1624,close,2017-04-20 09:21:00,asf github,['change']
1625,pull,2017-04-20 09:21:00,asf github,['pull']
1626,request,2017-04-20 09:21:00,asf github,['pull']
1627,make,2017-04-20 09:21:00,asf github,['request']
1628,commit,2017-04-20 09:21:00,asf github,['request']
1629,commit,2017-04-20 09:21:00,asf github,['request']
1630,close,2017-04-20 09:21:00,asf github,['change']
1631,commit,2017-04-20 09:21:00,asf github,['request']
1632,make,2017-04-20 09:21:00,asf github,['request']
1633,pull,2017-04-20 10:36:00,asf github,['pull']
1634,request,2017-04-20 10:36:00,asf github,['pull']
1635,pull,,asf github,['pull']
1636,request,,asf github,['pull']
1637,fix,2017-04-19 09:08:00,claus ibsen,['help']
1638,see,2017-04-19 09:08:00,claus ibsen,['help']
1639,see,2017-04-19 09:08:00,claus ibsen,['help']
1640,add,2017-04-19 11:14:00,camel11168,['summary']
1641,fix,2017-04-19 11:14:00,camel11168,
1642,add,2017-04-19 11:14:00,camel11168,['summary']
1643,use,2017-04-19 11:14:00,camel11168,['use']
1644,add,2017-04-19 11:14:00,camel11168,['summary']
1645,add,,camel11168,['summary']
1646,fix,,camel11168,
1647,add,,camel11168,['summary']
1648,use,,camel11168,['use']
1649,add,,camel11168,['summary']
1650,pull,2017-04-19 11:38:00,asf github,['onders86']
1651,request,2017-04-19 11:38:00,asf github,['pull']
1652,fix,2017-04-19 11:38:00,asf github,['escape']
1653,merge,2017-04-19 11:38:00,asf github,['fix']
1654,pull,2017-04-19 11:38:00,asf github,['onders86']
1655,request,2017-04-19 11:38:00,asf github,['pull']
1656,pull,2017-04-19 11:38:00,asf github,['onders86']
1657,apply,2017-04-19 11:38:00,asf github,['review']
1658,patch,2017-04-19 11:38:00,asf github,['change']
1659,close,2017-04-19 11:38:00,asf github,['change']
1660,pull,2017-04-19 11:38:00,asf github,['onders86']
1661,request,2017-04-19 11:38:00,asf github,['pull']
1662,make,2017-04-19 11:38:00,asf github,['pull']
1663,commit,2017-04-19 11:38:00,asf github,['request']
1664,commit,2017-04-19 11:38:00,asf github,['request']
1665,close,2017-04-19 11:38:00,asf github,['change']
1666,commit,2017-04-19 11:38:00,asf github,['request']
1667,fix,2017-04-19 11:38:00,asf github,['escape']
1668,fix,2017-04-20 07:30:00,claus ibsen,['version']
1669,pull,2017-04-20 08:06:00,asf github,['onders86']
1670,request,2017-04-20 08:06:00,asf github,['pull']
1671,pull,,asf github,['onders86']
1672,request,,asf github,['pull']
1673,create,2017-04-19 13:29:00,claus ibsen,['summary']
1674,run,2017-04-19 13:29:00,claus ibsen,['swaggerjava']
1675,create,2017-04-20 07:33:00,claus ibsen,['wonder']
1676,see,2017-04-20 07:33:00,claus ibsen,['create']
1677,work,2017-04-20 07:33:00,claus ibsen,['example']
1678,try,2017-04-20 07:33:00,claus ibsen,['work']
1679,think,2017-04-20 13:24:00,zoran regvart,['example']
1680,work,2017-04-20 13:24:00,zoran regvart,['support']
1681,create,2017-04-20 13:24:00,zoran regvart,['example']
1682,fix,2017-04-20 13:47:00,claus ibsen,['resolution']
1683,fix,,claus ibsen,['resolution']
1684,add,2017-04-19 15:19:00,atlassian jira,['service']
1685,provide,2017-04-19 15:19:00,atlassian jira,['spi']
1686,fix,2017-04-19 15:19:00,atlassian jira,['today']
1687,use,2017-04-19 15:19:00,atlassian jira,['componenthostportpathoptions']
1688,need,2017-04-19 15:19:00,atlassian jira,['need']
1689,use,2017-04-19 15:19:00,atlassian jira,['componenthostportpathoptions']
1690,provide,2017-04-19 15:19:00,atlassian jira,['spi']
1691,need,2017-04-19 15:19:00,atlassian jira,['need']
1692,work,2017-04-19 21:01:00,,['work']
1693,fix,2017-04-20 08:01:00,,['version']
1694,affect,2017-04-19 15:55:00,paolo,['type']
1695,set,2017-04-19 15:55:00,paolo,['parameter']
1696,add,2017-04-19 15:55:00,paolo,['issue']
1697,fix,2017-04-19 15:55:00,paolo,['verify']
1698,pull,2017-04-19 15:58:00,asf github,['request']
1699,request,2017-04-19 15:58:00,asf github,['request']
1700,fix,2017-04-19 15:58:00,asf github,['camelzookeepermaster']
1701,merge,2017-04-19 15:58:00,asf github,['function']
1702,pull,2017-04-19 15:58:00,asf github,['request']
1703,request,2017-04-19 15:58:00,asf github,['request']
1704,pull,2017-04-19 15:58:00,asf github,['request']
1705,apply,2017-04-19 15:58:00,asf github,['review']
1706,patch,2017-04-19 15:58:00,asf github,['change']
1707,close,2017-04-19 15:58:00,asf github,['change']
1708,pull,2017-04-19 15:58:00,asf github,['request']
1709,request,2017-04-19 15:58:00,asf github,['request']
1710,make,2017-04-19 15:58:00,asf github,['pull']
1711,commit,2017-04-19 15:58:00,asf github,['request']
1712,commit,2017-04-19 15:58:00,asf github,['request']
1713,close,2017-04-19 15:58:00,asf github,['change']
1714,commit,2017-04-19 15:58:00,asf github,['request']
1715,fix,2017-04-19 15:58:00,asf github,['camelzookeepermaster']
1716,affect,2017-04-20 07:29:00,claus ibsen,['version']
1717,fix,2017-04-20 07:29:00,claus ibsen,['version']
1718,affect,2017-04-20 07:29:00,claus ibsen,['version']
1719,pull,2017-04-20 08:03:00,asf github,['request']
1720,request,2017-04-20 08:03:00,asf github,['request']
1721,pull,,asf github,['request']
1722,request,,asf github,['request']
1723,see,2017-04-20 07:20:00,claus ibsen,['output']
1724,affect,2017-04-20 07:23:00,claus ibsen,['version']
1725,fix,2017-04-20 07:23:00,claus ibsen,['fix']
1726,fix,2017-04-20 07:58:00,john poth,['fix']
1727,fix,2017-04-20 07:58:00,john poth,['fix']
1728,fix,2017-04-21 08:15:00,claus ibsen,['fix']
1729,think,2017-04-21 08:22:00,john poth,['think']
1730,fix,2017-04-21 08:22:00,john poth,['think']
1731,fix,2017-04-22 07:43:00,claus ibsen,
1732,fix,,claus ibsen,
1733,fail,2017-04-20 08:32:00,zoran regvart,['test']
1734,run,2017-04-20 08:32:00,zoran regvart,['integration']
1735,fail,2017-04-20 08:32:00,zoran regvart,['test']
1736,see,2017-04-20 08:32:00,zoran regvart,['customizedpomxml']
1737,run,2017-04-20 08:44:00,zoran regvart,['docker']
1738,run,2017-04-20 08:44:00,zoran regvart,['docker']
1739,resolve,2017-04-20 08:44:00,zoran regvart,
1740,affect,2017-04-20 09:19:00,zoran regvart,['version']
1741,fix,2017-04-20 18:04:00,zoran regvart,['resolution']
1742,see,2017-04-20 18:04:00,zoran regvart,
1743,fix,,zoran regvart,['resolution']
1744,see,,zoran regvart,
1745,add,2017-04-20 10:07:00,luis created,['mime']
1746,create,2017-04-26 17:51:00,dmitry volodin,['route']
1747,get,2017-04-26 17:51:00,dmitry volodin,['pathtest']
1748,get,2017-04-26 17:51:00,dmitry volodin,['pathtest']
1749,comment,2017-04-26 18:05:00,dmitry volodin,['comment']
1750,create,2017-04-26 18:05:00,dmitry volodin,['route']
1751,get,2017-04-26 18:05:00,dmitry volodin,['pathtest']
1752,get,2017-04-26 18:05:00,dmitry volodin,['pathtest']
1753,create,2017-04-26 18:05:00,dmitry volodin,['route']
1754,get,2017-04-26 18:05:00,dmitry volodin,['pathtest']
1755,get,2017-04-26 18:05:00,dmitry volodin,['pathtest']
1756,comment,2017-04-26 19:37:00,dmitry volodin,['comment']
1757,create,2017-04-26 19:37:00,dmitry volodin,['route']
1758,get,2017-04-26 19:37:00,dmitry volodin,['pathtest']
1759,get,2017-04-26 19:37:00,dmitry volodin,['pathtest']
1760,create,2017-04-26 19:37:00,dmitry volodin,['route']
1761,get,2017-04-26 19:37:00,dmitry volodin,['pathtest']
1762,get,2017-04-26 19:37:00,dmitry volodin,['pathtest']
1763,use,2017-04-27 16:11:00,luis commented,['use']
1764,comment,2017-04-27 16:12:00,luis,['comment']
1765,use,2017-04-27 16:12:00,luis,['use']
1766,use,2017-04-27 16:12:00,luis,['use']
1767,need,2017-04-27 17:00:00,dmitry volodin,['camelgrpcgateway']
1768,fix,2017-04-20 11:28:00,zoran regvart,['resolution']
1769,affect,2017-04-20 12:49:00,aurelien pupier,['type']
1770,work,2017-04-20 12:49:00,aurelien pupier,['requirement']
1771,fix,2017-04-21 08:14:00,claus ibsen,['fix']
1772,start,2017-04-20 12:58:00,james netherton,['coap']
1773,affect,2017-04-20 12:58:00,james netherton,['component']
1774,need,2017-04-20 12:58:00,james netherton,['behaviour']
1775,do,2017-04-20 12:58:00,james netherton,['createserver']
1776,think,2017-04-20 12:58:00,james netherton,['dostart']
1777,need,2017-04-20 12:58:00,james netherton,['behaviour']
1778,provide,2017-04-20 13:47:00,claus ibsen,['welcome']
1779,pull,2017-04-20 15:56:00,asf github,['request']
1780,request,2017-04-20 15:56:00,asf github,['request']
1781,start,2017-04-20 15:56:00,asf github,['component']
1782,merge,2017-04-20 15:56:00,asf github,['server']
1783,pull,2017-04-20 15:56:00,asf github,['request']
1784,request,2017-04-20 15:56:00,asf github,['request']
1785,pull,2017-04-20 15:56:00,asf github,['request']
1786,apply,2017-04-20 15:56:00,asf github,['review']
1787,patch,2017-04-20 15:56:00,asf github,['change']
1788,close,2017-04-20 15:56:00,asf github,['change']
1789,pull,2017-04-20 15:56:00,asf github,['request']
1790,request,2017-04-20 15:56:00,asf github,['request']
1791,make,2017-04-20 15:56:00,asf github,['pull']
1792,commit,2017-04-20 15:56:00,asf github,['request']
1793,commit,2017-04-20 15:56:00,asf github,['request']
1794,close,2017-04-20 15:56:00,asf github,['change']
1795,commit,2017-04-20 15:56:00,asf github,['request']
1796,start,2017-04-20 15:56:00,asf github,['component']
1797,pull,2017-04-21 07:20:00,asf github,['pull']
